label,text
Malaria,"intense scratching, chills, nausea, and a high temperature have been plaguing me. i also have a headache and am perspiring a lot. i've been terrible with nausea and soreness in my muscles."
Malaria,"along with a high fever, i've had chills, vomiting, and severe itching. besides having a headache, i'm also perspiring a lot. i've been terrible with nausea and muscle ache."
Malaria,"along with a high fever, i've had chills, vomiting, and severe itching. along with my headache and excessive sweating, i've been feeling awful with nausea and muscle ache."
Malaria,"i've had severe itching, chills, vomiting, and a high fever. i'm also sweating excessively and have a headache. nausea and muscle pain have also been causing me a lot of discomfort."
urinary tract infection,"frequent urges to urinate with little output, pain during urination, cloudy or bloody urine, strong or foul-smelling urine, pelvic pain, low fever, nausea and vomiting"
urinary tract infection,"i get frequent urges to urinate at night with little output, and a lot of pain during urination. the urine is coludy and bloody and sometime foul smelling, and i get nauseous"
urinary tract infection,i get a burning sensation when i pee. sometimes a lot of pain and foul smelling urine. i have been getting more urges to urinate at night
urinary tract infection,i have been getting blood in my pee. sometimes i get nauseous while peeing. this often almost coincides with me having a high temperature
urinary tract infection,"my pee looks cloudy and has storng and foul smell. i frequently get an urge to urinate at night, and have been getting high temperatures since these symptoms strted showing"
urinary tract infection,"i have pain in my abdomen, and often get feverish. i have sudden and strong urges to pee. the pain is almost constant, and often increases at night time. my pee almost always has a foul smell"
urinary tract infection,"i have been frequently getting sudden strong urges to pee. there is blood in my pee sometimes and it is very foul smelling. i think i have an infection, what do i do?"
urinary tract infection,"i get blood in my pee sometimes and sometimes get nauseous whie peeing. i also have a bad smell in my pee and sometimes get high temperatures at nights, help me"
urinary tract infection,"i have pain in my lower abdomen, and get a buring sensation in my pee. i also have been getting low temperatures since i started to get these other symptoms. i have been weak because of this"
urinary tract infection,there is blood in my urine and i have a low fever. my head hurts almost all the time and i get very strong uncontrollable urges to pee. i have been having pain in lower back also
urinary tract infection,i have been having low temperatures and bloody pee since some days now. my head hurts like crazy and pee also smells very foul. i have almost no control on my peeing and get very sudden urges
urinary tract infection,i have pain near my pelvic region and vomit a lot. sometimes there is blood in my pee and there is almost a very foul smell in my urine.i sometimes get headches and have trouble sleeping due to this
urinary tract infection,"i have to constantly to go the bathroom to relieve myself, but cant seem to empty my bladder. i get these very strong and uncontrollable urges to pee and sometimes get dark or bloody pee"
urinary tract infection,i been having very low temperatues and a very foul smelling pee. the area near my kidneys hurt a lot and i cant seem to hold my pee. i often get these uncontrollable urges
urinary tract infection,"i have to go the bathroom all the time, but the urine output is very low often just a few drops. my stomach hurts a lot and and cant seem to be able to control my urges to pee"
urinary tract infection,my is pee is dark and often bloody and often has a very unfathomable smell. i have been having temperature fluctuations pretty frequently and often am not able to sleep at night because of this
urinary tract infection,i have been having pain in my bladder and have been getting
urinary tract infection,i have been urinating with blood in it. i occasionally feel queasy when urinating. i frequently almost have a fever at the same time.
urinary tract infection,"my pee has a strong, unpleasant scent and a hazy appearance. since these symptoms started appearing, i regularly feel the desire to urinate at night and have been experiencing high temperatures"
urinary tract infection,"my stomach hurts, and i frequently acquire a temperature. i experience sudden, intense cravings to urinate. the discomfort is virtually always there and frequently gets worse at night. my pee nearly always smells bad."
urinary tract infection,"i've been experiencing frequent, intense, abrupt cravings to urinate. sometimes i get blood in my pee, and it smells awful. what should i do if i believe i have an infection?"
urinary tract infection,i occasionally urinate with blood in it and occasionally feel queasy while doing so. help! i also occasionally get high temps at night and have a terrible odour coming from my pee.
urinary tract infection,"i have lower abdominal ache and a bursting sensation when i urinate. since i began to experience these additional symptoms, i have also been experiencing low body temperatures. i've been weak as a result of this."
urinary tract infection,"i have a mild temperature and blood in my pee. my head hurts almost constantly, and i frequently experience severe, involuntary desires to urinate. additionally, i've been experiencing lower back ache"
urinary tract infection,"since a few days ago, i've been experiencing low temperatures and bloody urination. my head is in excruciating pain, and my urine smells awful. i can hardly control when i urinate, and the impulses come on suddenly."
urinary tract infection,"i frequently vomit and get discomfort at my pelvic area. my urine occasionally smells almost unbearably bad, and there is occasionally blood in it. because of my headaches at times, i have problems falling asleep."
urinary tract infection,"i have to use the restroom frequently to relieve myself, but i can't seem to get my bladder empty. i occasionally get severe, uncontrolled desires to urinate, as well as black or crimson urine."
urinary tract infection,"i've been experiencing really low moods and very bad urine odour. i can't seem to keep my urine back, and the area near my kidneys hurts a lot. i frequently experience these irrational cravings."
urinary tract infection,"i have to use the restroom frequently, yet only a few drops of pee are usually produced. my stomach aches a lot, and i can't seem to control the desire to urinate."
urinary tract infection,"my urine is frequently black, red, and has a really strange odour. i have been experiencing temperature changes very regularly, which usually prevents me from sleeping at night."
urinary tract infection,blood has been found in my urination. i sometimes have nausea when urinating. i regularly feel like i'm almost feverish.
urinary tract infection,my pee smells strongly and is cloudy in appearance. i've had high temperatures and a regular urge to urinate at night since these symptoms first materialised.
urinary tract infection,"i've been having frequent, strong, sudden urges to urinate. i occasionally urinate with blood in it, and the stench is horrible. what ought i to do if i think i'm infected?"
urinary tract infection,"on rare occasions, i pee with blood in it and have mild nausea. help! i also occasionally experience high nighttime temperatures and a dreadful urine odour."
urinary tract infection,"my lower abdomen hurts, and when i urinate, it feels like it's exploding. i've been having low body temps ever since i started having these new symptoms. because of this, i've been weak."
urinary tract infection,"blood is in my pee, and i have a low body temperature. i have practically continual headaches and often strong, uncontrollable need to urinate. in addition, i've started having lower back pain."
urinary tract infection,"i've had low temps and bloody urine for the past four days. my pee smells terrible, and my head hurts like hell. i scarcely have any control over when i urinate, and the urges strike without warning."
urinary tract infection,"i regularly vomit and get pelvic pain. there is occasionally blood in my pee, and it occasionally has an absolutely intolerable odour. i occasionally have trouble falling asleep because of my migraines."
urinary tract infection,"i need to relieve myself regularly, but i can't seem to get my bladder to empty. on sometimes, i get intense, uncontrollable urges to urinate, along with dark or red urine."
urinary tract infection,"my spirits have been incredibly low, and my pee smells awful. my kidney region hurts a lot, and i can't seem to hold my urine in. i get these unreasonable urges all the time."
urinary tract infection,"i have to go to the bathroom a lot, but generally only a few drops of urine come out. i have severe stomach pains and an overwhelming want to urinate."
urinary tract infection,"my urine often has a weird odour, is crimson or black in colour, and both. my body's temperature has been fluctuating often, which typically keeps me up at night."
urinary tract infection,i noticed blood in my urinating. i occasionally feel sick after urinating. i frequently feel as though i have a fever.
urinary tract infection,"my pee has a strong odour and a hazy look. since these symptoms started, i've had high temperatures and frequent nighttime urges to urinate."
urinary tract infection,i occasionally urinate with blood in it and feel a little queasy. help! i also occasionally get horrible pee odours and excessive overnight temps.
urinary tract infection,"my lower abdomen aches, and it feels like it may explode when i urinate. since i began experiencing these new symptoms, my body temperature has been consistently low. that's why i've been weak."
urinary tract infection,"in the last four days, i've experienced low temperatures and blood in my pee. my head hurts so much and my urine smells awful. the desires to urinate seldom come on cue, and i hardly ever have any control over when they do."
urinary tract infection,"my pee frequently has an odd smell and is either red or black, or both. the frequent changes in my body temperature usually keep me awake at night."
urinary tract infection,my pee smells strongly and seems cloudy. i've had fevers and frequent overnight urination needs ever since these symptoms began.
urinary tract infection,"i've had low temps and blood in my urine for the past three days. my pee smells terrible, and my head hurts so much. urinary urges seldom occur on cue, and i almost never have any control over when they do."
allergy,"i have a runny nose and i am sneezing all the time. my eyes are itchy and often watery, and i am coughing all the time. my head hurts and all the time"
allergy,i have sore throat and i am sneezing all the time. sometimes i have swelling on my face like my lips and near my eyes. i just cant stop sneezing once i start sneezing
allergy,i hace difficulty in breething and shortness of breath. i cough uncontrollably and get itchy eyes and swelling on my face and other body parts
allergy,i have a nasal congestion and blocked nose. sometimes at night i have chest pain and tightness. i have also lost my sense of smell and taste
allergy,i have asthma like symptoms like wheezing and difficulty breathing. i often get fever and have headaches. i feel tired all the time
allergy,"i feel tired all the time, i have lost my taste and have a really sore throat. i also get feverish and often have muscle aches. sometimes my whole body just cramps up"
allergy,i have been experiencing a loss of appetite and have difficulty swallowing food. i have been suffering from sore throat and runnny nose also.
allergy,"i feel fatigued all the time, and have a tingling sensation in my throat. i have also developed flaky skin. sometimes i get puffy eyes and sometimes puffs up too."
allergy,"i have stomach cramps, nausea and diarrhea. my throat is swollen, and i have difficulty breathing. sometimes at night night i get chest pain and nauseous."
allergy,i have itchy and red skin. sometimes these result in flaking. my face and lips puff up and causes a lot of inconvinience. i get watery eyes sometimes and headches when the puffing gets severe
allergy,"i often sneeze and have a runny nose. my eyes are scratchy and frequently runny, and i frequently cough. my head hurts constantly."
allergy,"i often sneeze and have a sore throat. my lips and the area around my eyes occasionally swell. once i start sneezing, i just can't stop."
allergy,"i have trouble breathing and get short of breath. i have a dry, hacking cough, itchy eyes, and swelling all over my face and body."
allergy,i have a plugged nose and nasal congestion. i occasionally have stiffness and chest discomfort at night. i've also lost my ability to taste and smell.
allergy,"i get symptoms of asthma, such as wheezing and breathing problems. i frequently have headaches and fever. all the time, i feel exhausted."
allergy,"i always feel exhausted, have bad taste, and have an extremely scratchy throat. i also have muscular pain and heat. my entire body simply cramps up occasionally."
allergy,"i've been losing my appetite, and i also have trouble swallowing. my nose has been running, and i have a sore throat."
allergy,i'm always worn out and experiencing a tingle in my throat. i've also started to have dry skin. my eyes occasionally swell up
allergy,"i feel queasy, nauseous, and dizzy. i have a swelling throat and am having breathing issues. i occasionally have chest discomfort and nausea at night."
allergy,"my skin is red and scratchy. these can occasionally flake. my cheeks and lips swell, which is really annoying. i occasionally have headaches and runny eyes because to the puffing."
allergy,"i frequently sneeze, and my nose runs. i constantly cough, and my eyes are sore and watery. my head hurts all the time."
allergy,i have a sore throat and frequently sneeze. sometimes the skin around my eyes and my lips swells. i just can't stop sneezing once i get going.
allergy,"i have respiratory issues and experience breathlessness. my face and torso are swollen, my eyes are itching, and i have a dry, hacking cough."
allergy,"i have nasal congestion and a blocked nose. on occasion, during the night, i have stiffness and chest pain. additionally, i've lost my senses of taste and smell."
allergy,"i get breathing issues and wheezing, which are asthma symptoms. i regularly have fevers and headaches. i constantly feel worn out."
allergy,"i always feel worn out, have unpleasant taste in my mouth, and have a really itchy throat. my muscles are also hot and hurting. sometimes my whole body just cramps up."
allergy,"along with losing my appetite, i've been having swallowing issues. i have a sore throat, and my nose has been running."
allergy,i always feel exhausted and have a tickle in my throat. my skin has also started to feel dry. i occasionally get ocular swelling.
allergy,"i'm dizzy, nauseated, and shaky. i'm having trouble breathing since my throat is swollen. on occasion, throughout the night, my chest hurts and i feel sick."
allergy,"my skin is irritated and inflamed. sometimes, they can flake. my lips and cheeks expand, and it is really unpleasant. because of the puffing, i occasionally have headaches and wet eyes."
allergy,"my nose runs and i sneeze a lot. my eyes are wet and hurt, and i cough all the time. my head aches constantly."
allergy,"i sneeze a lot and have a sore throat. my lips and the skin surrounding my eyes will occasionally swell. once i start, i just can't stop sneezing."
allergy,"i have breathing problems and become out of breath easily. my eyes ache, i have a dry, hacking cough, and my face and body are bloated."
allergy,i have a plugged nose and nasal congestion. i occasionally have stiffness and chest discomfort during the night. i've also lost my ability to smell and taste.
allergy,"i get wheezing and breathing difficulties, which are asthma symptoms. i frequently have headaches and fever. i'm continuously exhausted."
allergy,"i always feel exhausted, have a bad taste in my mouth, and my throat itches a lot. also heated and painful are my muscles. my entire body can cramp up at times."
allergy,"i've been losing my appetite and having trouble swallowing. my nose has been running, and i have a sore throat."
allergy,i always get a tickle in my throat and feel fatigued. my skin has begun to feel dry as well. i have ocular edema on occasion.
allergy,"i feel queasy, sick, and wobbly. my throat is enlarged and making it difficult for me to breathe. my chest occasionally pains all through the night, and i occasionally feel ill."
allergy,my skin is swollen and itchy. they may occasionally flake. it hurts a lot when my cheeks and lips swell. i occasionally get headaches and watery eyes from the puffing.
allergy,"i sneeze a lot and my nose is running. my eyes ache and are damp, and i frequently croak. my head hurts all the time."
allergy,"i have a sore throat and a lot of sneezing. there are times when the skin around my eyes and my lips swell. i find that once i start, i just cannot stop."
allergy,"i have trouble breathing and easily get out of breath. my face and torso are swollen, my eyes hurt, and i have a dry, hacking cough."
allergy,"i have nasal congestion and a blocked nose. on occasion, during the night, i have stiffness and chest pain. i've also lost my senses of taste and smell."
allergy,"i get breathing issues and wheezing, which are asthma symptoms. i regularly have fevers and headaches. i'm always worn out."
allergy,"i frequently have exhaustion, a terrible taste in my mouth, and throat itchiness. my muscles are also burning and uncomfortable. sometimes i have cramps all throughout my body."
allergy,"my appetite has decreased, and i've been having swallowing issues. i have a sore throat, and my nose has been running."
allergy,"my throat always tickles, and i'm worn out. additionally, my skin has started to feel dry. ocular inflammation occasionally affects me."
allergy,"i'm nauseous, ill, and shaky. i have a huge throat, which makes it tough for me to breathe. i occasionally have nighttime chest aches and occasional sickness."
allergy,"my skin is itching and swollen. sometimes, they could flake. my lips and cheeks swelling aches a lot. the puffing occasionally gives me headaches and runny eyes."
gastroesophageal reflux disease,i often get aburning sensation in my throat while and especially after eating. sometimes this also leaves a sour or bitter taste in my mouth and i get nauseos beacuse of this
gastroesophageal reflux disease,"i have heartburn and indigestion. i often vomit whatever i eat and have difficultly swallowing food, beacuse the food gets stuck in my throat. i have a nagging pain in my upper abdomen"
gastroesophageal reflux disease,"i have frequent belching and burping. i have chest pain that often radiates to the back of my neck, jaw and arm. i get a feeling of tightness and pressure on my chest"
gastroesophageal reflux disease,"i have a persistent sour taste in my mouth, even when i haven't eaten anything acidic. i get frequent hiccups and a feeling of lump in my throat."
gastroesophageal reflux disease,"i have a chronic bad breath and a sour taste in my mouth, it sometimes gets difficult to swallow food because of this tingling sensation in my throat"
gastroesophageal reflux disease,"i get frequent heartburn and indigestion, especially eating spicy foods or fatty foods. i get chest pain that gets worse when i lie down or bend over. i also often have chest pain"
gastroesophageal reflux disease,"i have a loss of appetite and difficulty swallowing. i often have this persistent feeling of fullness, even after eating small meals. i usually throw up and get heartburn and a tingling sensation in my throat"
gastroesophageal reflux disease,"i have a sore throat or hoarseness, especially in the morning. i have a chronic nagging pain in my throat and bad breath. i also have frequent belching"
gastroesophageal reflux disease,"i have a feeling of food or acid backing up into my throat. i chest pain which gets worse if i lie down. i get frequent heartburn or indigestion, after eating food and vomit it out"
gastroesophageal reflux disease,i feel uneasiness after eating and usually vomit whatever i've eaten. i always have this pain in my abdomen and have really bad acid reflux
gastroesophageal reflux disease,"my throat frequently feels like it is burning, especially after eating. additionally, i occasionally get a sour or bitter aftertaste, which causes me to feel queasy."
gastroesophageal reflux disease,"i have indigestion and heartburn. i frequently vomit everything i eat, and i have trouble swallowing food because it gets caught in my throat. my upper abdomen is bothering me."
gastroesophageal reflux disease,"my burping and belching are frequent. i frequently get chest discomfort that spreads to the back of my neck, jaw, and arm. i have pressure and tension in my chest."
gastroesophageal reflux disease,"even when i don't have anything acidic in my stomach, i constantly have a sour taste in my mouth. i frequently have hiccups and a lump in my throat."
gastroesophageal reflux disease,"i always have foul breath and a sour taste in my mouth, and occasionally, the tingling in my throat makes it difficult to swallow meals."
gastroesophageal reflux disease,"i frequently have heartburn and indigestion, particularly after consuming spicy or fatty foods. when i lie down or stoop over, my chest discomfort worsens. my chest hurts quite a bit too."
gastroesophageal reflux disease,"i don't feel like eating, and swallowing is challenging. even after eating little meals, i frequently get this lingering sense of fullness. typically, i have heartburn, nausea, and tingling in my throat."
gastroesophageal reflux disease,"i often wake up with a sore throat or a scratchy voice. my throat hurts constantly, and i also have poor breath. i also frequently burp."
gastroesophageal reflux disease,"i feel as though acid or food is backing up into my throat. my chest hurts, and lying down makes it worse. after eating, i frequently have heartburn or indigestion and throw up."
gastroesophageal reflux disease,"after eating, i get queasy and frequently throw up everything i've eaten. i always get severe abdominal ache and have terrible acid reflux."
gastroesophageal reflux disease,"especially after eating, my throat regularly feels like it is burning. i also occasionally get a bitter or sour aftertaste, which makes me feel sick."
gastroesophageal reflux disease,"i have heartburn and indigestion. i regularly vomit everything i eat, and food gets stuck in my throat, making it difficult for me to swallow. i have a pain in my upper abdomen."
gastroesophageal reflux disease,"belching and burping are common in me. i often get chest pain that radiates to the back of my neck, my jaw, and my arm. in my chest, there is pressure and stress."
gastroesophageal reflux disease,"i get a sour taste in my mouth all the time, even when there is nothing acidic in my stomach. i often get the hiccups and have a lump in my throat."
gastroesophageal reflux disease,"i periodically find it challenging to swallow food due to the tingling in my throat, bad breath, and bad taste in my mouth."
gastroesophageal reflux disease,"regularly have indigestion and heartburn, especially after eating spicy or fatty foods. my chest pain is worse when i hunch over or lie down. additionally, my chest hurts a lot."
gastroesophageal reflux disease,"i'm not in the mood to eat, and swallowing is difficult. i often have this lingering feeling of fullness even after little meals. my typical symptoms include heartburn, nausea, and throat tingling."
gastroesophageal reflux disease,i frequently get a scratchy voice or a painful throat when i wake up. i have bad breath and a continual sore throat. i also vomit a lot.
gastroesophageal reflux disease,my throat feels as though food or acid is backing up. lying down only makes my chest pain more. i regularly have heartburn or indigestion after eating and puke up.
gastroesophageal reflux disease,i often feel sick after eating and puke up the entire meal. i constantly get excruciating acid reflux and severe stomach pain.
gastroesophageal reflux disease,"my throat often feels like it is burning, especially after eating. a bitter or sour aftertaste that i occasionally experience also makes me feel unwell."
gastroesophageal reflux disease,"i have indigestion and heartburn. i frequently vomit everything i eat, and it is hard for me to swallow since food gets caught in my throat. my upper abdomen is in discomfort."
gastroesophageal reflux disease,"my tendency is to belch and burp frequently. i frequently get chest pain that spreads to my arm, jaw, and the back of my neck. there is pressure and stress in my chest."
gastroesophageal reflux disease,"even when i don't have anything acidic in my stomach, i constantly have a sour taste in my mouth. i frequently have a lump in my throat and the hiccups."
gastroesophageal reflux disease,"periodically, the tingling in my throat, poor breath, and bad taste in my mouth make it difficult for me to swallow meals."
gastroesophageal reflux disease,"i routinely experience heartburn and indigestion, particularly after consuming spicy or fatty foods. when i lean forward or lie down, my chest discomfort becomes worse. my chest hurts a lot as well."
gastroesophageal reflux disease,"i don't feel like eating, and swallowing is challenging. even after little meals, i frequently get this lingering sensation of fullness. my normal symptoms include nausea, heartburn, and tingling in my throat."
gastroesophageal reflux disease,"i regularly wake up with a scratchy voice or a sore throat. my throat is constantly irritated, and i have horrible breath. i frequently throw up."
gastroesophageal reflux disease,"it feels like food or acid is backing up in my throat. my chest discomfort only becomes worse while i'm lying down. after eating, i frequently have heartburn or indigestion and throw up."
gastroesophageal reflux disease,"after eating, i frequently feel unwell and throw up the entire meal. i suffer from painful acid reflux and excruciating stomach discomfort all the time."
gastroesophageal reflux disease,"especially after eating, my throat frequently feels scorching. i occasionally get a bitter or sour aftertaste that makes me feel sick."
gastroesophageal reflux disease,"i have heartburn and indigestion. i regularly throw up everything i eat, and swallowing is difficult for me since food gets stuck in my throat. i'm experiencing pain in my upper abdomen."
gastroesophageal reflux disease,"i have a tendency to burp and belch regularly. i often get chest discomfort that radiates to my arm, jaw, and neck. my chest feels tight and stressed."
gastroesophageal reflux disease,"i always get a sour taste in my mouth, even when i don't have anything acidic in my stomach. i regularly have the hiccups and a knot in my throat."
gastroesophageal reflux disease,"i occasionally have trouble swallowing food because of the tingling in my throat, terrible breath, and bad taste in my mouth."
gastroesophageal reflux disease,"i frequently have indigestion and heartburn, especially after eating spicy or fatty foods. my chest hurts when i lean forward or while i'm lying down. additionally, my chest hurts a lot."
gastroesophageal reflux disease,i regularly feel sick after eating and puke up the entire meal. i constantly get horrible acid reflux agony and stomach discomfort.
gastroesophageal reflux disease,"my throat often feels like it's on fire, especially after eating. i occasionally get an aftertaste that is sour or bitter and makes me feel nauseous."
drug reaction,"i have a metallic taste in my mouth, and also have a sense of change of taste and smell. sometimes get very unbearable joint pain and muscle pain"
drug reaction,"i have headaches and migraines, have been having difficulty sleeping. i have been having muscle twitching and tremors. sometimes i get lightheaded"
drug reaction,i have fever and feel very dizzy and lightheaded. my heart is beating very fast and i feel very confused. i am not able to think very clearing and everything feels very foggy
drug reaction,i have rashes on my skin and these flake off from time to time. this leaves me prone to infection. my fingers start twitching and sometimes i experience tremors.
drug reaction,i feel very nauseous and have chest pain. recently i have been experiencing chest pain. i feel very uneasy and often sweat profusely
drug reaction,"i have itching all over my body, and rashes in my chest and back. i get flaky skin from time to time and often this leaves marks on my body."
drug reaction,i have hair loss and there is a significant change in the texture of my hair. i have  dry and itchy sclap and increased dandruff. my skin is also getting very dry
drug reaction,i am experiencing a decrease in my sex drive and difficulty to fucntion sexually. i feel very light headed and confused and often experince brain fog
drug reaction,i am experiencing changes in my menstrual cycle and unexpected vaginal discharge. i often get mood swings and feel agitated from time to time
drug reaction,i have experinenced significant weight gain and become very obese. i have changes in my appetite and cravings for different foods
drug reaction,i have difficulty in maintianing concentration and very low mental clarity. i often forget things and in general have difficulty remembering things
drug reaction,"in addition to experiencing a change in taste and fragrance, i also have a metallic aftertaste in my tongue. occasionally get excruciating joint and muscular pain"
drug reaction,"i suffer migraines and headaches, and i've been having trouble falling asleep. my muscles have been trembling and twitching. i sometimes feel dizzy."
drug reaction,"i'm feeling really lightheaded and dizzy when i have a temperature. my mind is completely muddled, and my heart is racing. i find it difficult to think clearly, and everything seems quite hazy."
drug reaction,"my skin occasionally peels off the rashes that i have. this makes me more vulnerable to infections. my hands begin to shake, and occasionally i have tremors."
drug reaction,i have severe nausea and chest discomfort. i have been having chest discomfort lately. i often shiver a lot and feel really nervous.
drug reaction,"i have rashes in my chest and back and itch all over my body. i occasionally have flaky skin, which frequently creates markings on my body."
drug reaction,"my hair's texture has significantly changed, and i'm experiencing hair loss. my scalp is dry and itching, and my dandruff is becoming worse. my skin is also becoming really dry."
drug reaction,"my sex desire has decreased, and i'm finding it harder to function sexually. i regularly have brain fog and feel quite dizzy and disoriented."
drug reaction,"my monthly cycle has changed, and i've had an unexpected vaginal discharge. i frequently experience mood swings and experience occasional agitation."
drug reaction,"i've gained a lot of weight and am now quite fat. my appetite varies, and i have desires for various things."
drug reaction,"i struggle to maintain focus, and my mental clarity is really poor. i have trouble remembering things and frequently forget stuff."
drug reaction,my tongue also has a metallic aftertaste in addition to a change in taste and scent. occasionally get acute muscle and joint ache
drug reaction,"i have headaches and migraines, and i have been having difficulties sleeping. my entire body has been shaking and twitching. sometimes i become lightheaded."
drug reaction,"when i have a fever, i feel quite woozy and lightheaded. my heart is pounding, and my head is absolutely foggy. my ability to think properly is impaired, and everything appears to be somewhat blurry."
drug reaction,"my rashes occasionally cause my skin to peel off. i'm more susceptible to illnesses as a result. i start to tremble sometimes, and my hands start to shake."
drug reaction,"both chest pain and extreme nausea are present. recently, my chest has been hurting. i frequently shiver a lot and am really anxious."
drug reaction,"my body itches all over, and i have rashes on my back and chest. my skin can be flaky on sometimes, which commonly results in body marks."
drug reaction,"i'm losing hair, and my hair's texture has considerably altered. my dandruff is becoming worse, and my dry, itchy scalp. my skin is getting quite dry as well."
drug reaction,"my desire for sex has dropped, and i'm having trouble having sex. i frequently get brain fog, as well as feeling somewhat bewildered."
drug reaction,"i've noticed a difference in my monthly cycle and an unexpected vaginal discharge. i become irritable every now and again, and my moods swing a lot."
drug reaction,i have put on a lot of weight and am now very obese. i have different urges and different appetites.
drug reaction,i have terrible mental clarity and find it difficult to stay focused. i regularly forget things and have problems remembering things.
drug reaction,"along with a change in taste and smell, my tongue also has a metallic aftertaste. occasionally get severe joint and muscular pain"
drug reaction,"i suffer migraines and headaches, and i've been having trouble falling asleep. my whole body has been trembling and shivering. at times, i have dizziness."
drug reaction,"i am quite queasy and dizzy when i have a temperature. my brain is completely cloudy, and my heart is racing. i'm having trouble thinking straight, and everything seems a little fuzzy."
drug reaction,"sometimes my skin starts to flake off from my rashes. i'm more prone to becoming sick as a result. on occasion, my hands begin to quiver and i begin to tremble."
drug reaction,there is severe nausea and chest discomfort. my chest has been aching lately. i'm really nervous and shiver a lot of the time.
drug reaction,"i have rashes on my back and chest, and my entire body itches. my skin may be dry and flaky at times, which frequently leaves body marks."
drug reaction,"i'm shedding hair, and the texture of my hair has changed significantly. my dry, itchy scalp and dandruff are becoming worse. my skin is also becoming pretty dry."
drug reaction,"i no longer want to have sex, and it's difficult for me to do so. i regularly have brain fog and a sense of confusion."
drug reaction,"my monthly cycle has changed, and i've had an unexpected vaginal discharge. i occasionally lose my temper, and my moods change a lot."
drug reaction,i've gained a lot of weight and am currently quite fat. i have many inclinations and cravings.
drug reaction,i have awful mental clarity and have trouble focusing. i frequently forget things and struggle with memory.
drug reaction,"my tongue also changes in taste and scent, leaving a metallic aftertaste. can have excruciating joint and muscle pain"
drug reaction,"i have headaches and migraines, and i have been having difficulties sleeping. i've been shaking and shivering all over. sometimes i become lightheaded."
drug reaction,"when i have a temperature, i feel pretty nauseous and lightheaded. my heart is pounding, and my mind is absolutely foggy. everything feels a little hazy to me, and i'm having difficulties thinking clearly."
drug reaction,"my rashes occasionally cause my skin to start to fall off. i'm more likely to get ill as a result. my hands occasionally start to tremble, and i start to shake."
drug reaction,"chest pain and severe nausea are present. recently, my chest has been hurting. i tremble a lot and am quite anxious."
drug reaction,"my entire body itches, and i have rashes on my back and chest. sometimes my skin might be dry and flaky, which often results in body stains."
peptic ulcer disease,"i have a burning sensation in my upper abdomen, ofetn between or at night. i have heartburn and indigestion and often feel very nauseous"
peptic ulcer disease,i have bloating and a feeling of uneasiness. i have been experiencing weight loss and a loss of appetite. sometimes i have dark and tarry stools and blood in my vomit
peptic ulcer disease,i have difficulty swallowing food and often get a sensation of the food getting stuck in my throat. i have constant belching and bloating. there is a persitent sour taste in my mouth
peptic ulcer disease,i have been having bloody stools which has resulted in bloos loss and loss of iron. thiis has caused me anemia and i feel very weak in general
peptic ulcer disease,"i have persistant, gnawing hunger and apetite. sometimes i get abdominal cramps and spasms. there is bloating and gas after eating which causes me a great deal of uneasiness"
peptic ulcer disease,"i have changes in my bowel movements, such as constipation and diarrhea. i have a loss of appetite and energy and often feel very fatigued"
peptic ulcer disease,i have abdominal pain and it gets only worse if i bend over or lie down. i feel discomfort when i eat certain foods such as spicy or acidic food. sometimes i get loose stools because of this
peptic ulcer disease,i have difficulty sleeping due to abdominal pain or discomfort. i have a loss of appetite and feel fatigued after going to the bathroom. i feel very tited all the time
peptic ulcer disease,i have a sour acidic taste in my mouth. i have frequent belching and burping. i have a feeling of pressure or fullness in my upper abdomen that last for a few hours
peptic ulcer disease,i have unintended weight loss and difficulty gaining weight. i have pain and discomfort that is relieved by taking antacids. my mouth tastes very bad
peptic ulcer disease,"occasionally throughout the day or at night, i have burning in my upper abdomen. i get indigestion, heartburn, and frequent bouts of extreme nausea."
peptic ulcer disease,"bloating and unease are both present in me. i've been losing weight and losing interest in food. i occasionally get tarry, black stools and vomit that contains blood."
peptic ulcer disease,"i have trouble swallowing, and i frequently feel like food is getting stuck in my throat. i feel bloated and belch constantly. i always get a sour taste in my mouth."
peptic ulcer disease,"my bloody stools have caused me to lose iron and bloos, among other things. i now have anaemia from this, and i generally feel quite weak."
peptic ulcer disease,"my hunger and appetite are persistent and ravenous. periodically, my stomach may cramp and spasm. after eating, i have bloating and gas, which makes me quite uncomfortable."
peptic ulcer disease,"my bowel motions have changed; they've been constipated and diarrhoeal. i lack energy, appetite, and frequently feel really exhausted."
peptic ulcer disease,"i have stomach ache, and bending over or lying down just makes it worse. when i consume certain meals, such as spicy or acidic cuisine, i have discomfort. this sometimes causes me to have loose stools."
peptic ulcer disease,"i have trouble falling or staying asleep because of stomach ache. after using the restroom, i feel drained and lose my appetite. i constantly feel really anxious."
peptic ulcer disease,"my mouth is filled with a sour, acidic flavour. my burping and belching are frequent. for a few hours, i get pressure or fullness in my upper belly."
peptic ulcer disease,i lose weight unintentionally and find it challenging to acquire weight. i use antacids to ease the pain and discomfort i experience. my mouth feels horrible.
peptic ulcer disease,"i occasionally have burning in my upper abdomen throughout the day or at night. i get heartburn, indigestion, and regular episodes of severe nausea."
peptic ulcer disease,"i feel bloated and uneasy at the same time. i've been losing weight, and i no longer like eating. i occasionally get bloody vomit and dark, tarry stools."
